"business_id","topic_1_Facilities","topic_2_Courses","topic_3_Service_and_Accessories","topic_4_Membership_and_Price","topic_5_Trainer","topic_6_Time","topic_7_Environment","topic_8_Other","weighted_stars","summary_0","summary_1","summary_2","summary_3","summary_4","summary_5","summary_6","summary_7","summary_8","summary_9","summary_10","summary_11","summary_12","summary_13","summary_14","summary_15","summary_16","summary_17","summary_18","summary_19","summary_20","summary_21","summary_22","summary_23","summary_24","summary_25","summary_26","summary_27","summary_28","summary_29","summary_30","summary_31","review_number_id"
17730,0,0,0,0.2,0,0,0,0,4.36363636363636,1,0,0,1,0,0,0,0,0,0,0,0,5,1,0,4,0,0,0,0,1,0,0,1,0,0,0,0,4,0,0,4,3
42305,0.15,0,0.1,-0.1,0,-0.05,0,0,3.51351351351351,6,1,1,4,6,0,0,6,1,1,0,0,3,0,1,2,1,0,0,1,4,0,1,3,0,0,0,0,9,0,0,9,7
99656,0.004,0.05,-0.04,0,0,0,-0.05,0,2.76978417266187,25,1,0,24,16,2,2,12,20,1,6,13,8,0,0,8,0,0,0,0,2,0,0,2,2,0,1,1,69,0,0,69,21
132426,0,0.142857142857143,0.015,-0.0333333333333333,0,-0.6,0,0,4,3,0,0,3,7,1,0,6,20,1,4,15,3,0,1,2,2,0,0,2,2,0,1,1,1,0,0,1,23,0,0,23,9
116048,-0.1,0,0,-0.05,0,0,0,0,3.5,1,0,1,0,6,0,0,6,5,0,0,5,4,0,1,3,1,0,0,1,2,0,0,2,0,0,0,0,20,0,0,20,6
17746,0,-0.0333333333333333,0.266666666666667,-0.1,0,0,0,0,2.89285714285714,6,0,0,6,3,0,1,2,3,1,1,1,3,0,2,1,0,0,0,0,1,0,0,1,0,0,0,0,9,0,0,9,4
165210,0.1,0.0492063492063492,0.253333333333333,0.0882352941176471,-0.00625,0.0636363636363636,-0.075,0,4.55769230769231,23,4,7,12,63,7,12,44,15,5,2,8,17,2,4,11,32,1,2,29,11,1,2,8,4,0,1,3,148,0,0,148,40
181596,0,0,0,0,0,0,0,0,5,0,0,0,0,7,1,1,5,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,20,0,0,20,3
189790,0.00833333333333333,-0.0214285714285714,-0.0428571428571429,0.1125,0,0,-0.05,0,2.63333333333333,12,1,0,11,14,0,3,11,14,1,4,9,8,1,1,6,0,0,0,0,6,2,1,3,2,0,1,1,71,0,0,71,8
91488,0.0318181818181818,0.0276422764227642,0,-0.016,0.0727272727272727,-0.118181818181818,0.5,0,4.89577464788732,22,3,3,16,123,13,19,91,16,2,2,12,25,0,2,23,22,3,5,14,22,0,9,13,4,1,0,3,203,0,0,203,47
165221,0.116666666666667,0.0818181818181818,0,0.128571428571429,0.2,-0.133333333333333,0,0,5,6,1,3,2,33,4,3,26,3,0,0,3,14,2,2,10,10,1,0,9,6,0,3,3,1,0,0,1,54,0,0,54,19
116069,-0.025,0.0111111111111111,-0.0428571428571429,0,0,0,0,0,5,8,0,2,6,18,1,5,12,7,0,1,6,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,52,0,0,52,8
58727,0,0,0,0,0,0,0,0,4.85185185185185,1,0,0,1,4,0,0,4,0,0,0,0,6,0,0,6,2,0,0,2,1,0,0,1,0,0,0,0,8,0,0,8,3
58729,-0.0277777777777778,0,-0.04,-0.06,0,-0.0333333333333333,0,0,3.21917808219178,18,1,4,13,6,1,1,4,5,0,1,4,5,1,2,2,0,0,0,0,6,0,2,4,0,0,0,0,23,0,0,23,6
58732,0,-0.1,0,0,0,-0.1,0,0,5,1,0,0,1,3,0,2,1,1,0,0,1,5,1,1,3,3,0,0,3,3,0,2,1,0,0,0,0,15,0,0,15,4
34165,0,0,0,0,1,0,0,0,3,2,0,0,2,3,0,0,3,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,7,0,0,7,3
173431,-0.06,0,-0.1,-0.0166666666666667,0,-0.1,-0.3,0,1.93103448275862,5,0,2,3,0,0,0,0,2,0,1,1,6,1,2,3,0,0,0,0,2,0,1,1,1,0,1,0,23,0,0,23,8
189816,-0.0333333333333333,0.0675675675675676,-0.0384615384615385,-0.0434782608695652,0,-0.06,0,0,3.56338028169014,6,0,1,5,37,5,6,26,13,0,4,9,23,0,6,17,5,0,0,5,10,0,3,7,2,0,0,2,75,0,0,75,18
75131,0.205263157894737,-0.127272727272727,0.00625000000000001,-0.0666666666666667,-0.2,-0.0166666666666667,0,0,2.92307692307692,19,2,3,14,11,0,5,6,16,2,4,10,24,2,9,13,3,0,2,1,6,0,1,5,1,0,0,1,67,0,0,67,22
58757,0,0,-0.0333333333333333,0.25,0,0,-0.4,0,2.8695652173913,6,0,0,6,2,0,0,2,6,1,2,3,4,1,0,3,0,0,0,0,0,0,0,0,1,0,1,0,25,0,0,25,8
50566,0,0,0,0.0666666666666667,0,0,0,0,3.625,0,0,0,0,2,0,0,2,4,0,0,4,3,1,0,2,0,0,0,0,5,0,0,5,0,0,0,0,65,0,0,65,10
58762,0,0,-0.2,-0.0375,0,-0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,8,1,3,4,0,0,0,0,2,0,1,1,0,0,0,0,12,0,0,12,3
124299,-0.0205128205128205,-0.0434782608695652,-0.0514285714285714,-0.05,-0.1,0.0388888888888889,-0.375,0,2.1218487394958,39,1,8,30,23,0,4,19,35,0,14,21,16,2,4,10,4,0,4,0,18,2,4,12,4,0,1,3,137,0,0,137,18
58763,-0.0777777777777778,-1.81014623580189e-18,-0.025,-0.0230769230769231,0.0181818181818182,-0.0125,0,0,4.96319018404908,9,0,5,4,46,2,7,37,8,0,2,6,13,1,2,10,22,2,4,16,8,0,1,7,0,0,0,0,86,0,0,86,30
116115,0.135714285714286,0,-0.0166666666666667,-0.0444444444444444,0,-0.0285714285714286,0,0,4.20253164556962,14,3,2,9,1,0,0,1,6,0,1,5,9,0,2,7,0,0,0,0,7,0,1,6,0,0,0,0,33,0,0,33,14
157076,-0.025,0,0,-0.04,0,-0.0333333333333333,0,0,2.62162162162162,8,1,2,5,2,0,0,2,5,1,1,3,5,0,2,3,0,0,0,0,3,0,1,2,0,0,0,0,12,0,0,12,6
58776,-0.0125,-0.025,-0.0125,0,0,0,0,0,3.94166666666667,24,1,3,20,8,0,2,6,8,0,1,7,13,1,1,11,0,0,0,0,8,0,0,8,2,0,0,2,60,0,0,60,19
140706,-0.0217391304347826,0,-0.0933333333333334,0.00714285714285715,0,-0.0230769230769231,0,0,3.59055118110236,23,2,4,17,7,1,1,5,15,1,7,7,14,2,2,10,0,0,0,0,13,2,3,8,0,0,0,0,58,0,0,58,10
26030,0.06,-0.075,-0.0909090909090909,-0.0583333333333333,0,-0.116666666666667,-0.1,0,2.09554140127389,15,4,3,8,12,1,3,8,33,3,15,15,12,0,6,6,1,0,0,1,12,0,6,6,1,0,1,0,60,0,0,60,15
107954,-0.02,0.1,-0.0333333333333333,-0.0666666666666667,0,-0.1,-0.75,0,2.98170731707317,25,3,7,15,10,3,2,5,30,1,10,19,9,0,4,5,1,0,0,1,14,0,5,9,4,0,4,0,102,0,0,102,18
140723,0.0177215189873418,-0.025531914893617,0.0277777777777778,-0.0395348837209302,-0.0333333333333333,-0.0411764705882353,-0.15,0,2.49555555555556,79,6,20,53,47,1,15,31,54,5,13,36,43,2,7,34,6,0,2,4,34,1,9,24,10,2,5,3,306,0,0,306,56
75189,-0.0666666666666667,0.0714285714285714,0.566666666666667,-0.0666666666666667,0,0,0,0,4.60975609756098,3,0,2,1,14,2,1,11,3,2,0,1,3,0,2,1,2,0,0,2,3,0,0,3,0,0,0,0,19,0,0,19,7
1465,0,0.0416666666666667,-0.2,0,0,0,0,0,5,3,0,0,3,12,1,3,8,1,0,1,0,2,0,0,2,4,0,0,4,2,0,0,2,0,0,0,0,19,0,0,19,4
116154,-0.0625,0,0.8,0.0666666666666667,0.1,0.18,-0.8,0,3.90697674418605,8,0,3,5,1,0,0,1,6,2,1,3,3,1,0,2,1,1,0,0,5,1,1,3,1,0,1,0,24,0,0,24,6
181695,-0.0357142857142857,-0.1,0.0625,-0.0333333333333333,0,0.0714285714285714,0,0,2.546875,14,1,6,7,2,0,1,1,8,3,3,2,6,0,1,5,0,0,0,0,7,1,3,3,0,0,0,0,49,0,0,49,3
83396,-0.1,0.28,0,0,0,0,0,0,5,4,0,3,1,15,5,1,9,0,0,0,0,1,0,0,1,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,6,4
91592,-0.025,0.0682926829268293,0,-0.0705882352941177,0.0125,-0.00909090909090909,0,0,3.8625,8,1,3,4,41,5,6,30,4,0,0,4,17,0,3,14,8,1,0,7,11,0,1,10,1,0,0,1,78,0,0,78,21
67016,-0.0411764705882353,0.333333333333333,-0.06,-0.0333333333333333,0,-0.0476190476190476,-0.133333333333333,0,3.2803738317757,17,1,6,10,6,2,0,4,20,0,7,13,6,1,2,3,0,0,0,0,21,0,6,15,3,0,1,2,81,0,0,81,18
132564,0,0.157142857142857,0.06,0,0,0,0,0,4.72413793103448,3,0,0,3,7,2,0,5,15,2,1,12,4,0,0,4,2,0,0,2,4,0,0,4,2,0,0,2,25,0,0,25,7
58842,0.0454545454545455,0.0736842105263158,-0.025531914893617,0.019047619047619,0.00833333333333332,-0.00454545454545455,-0.125,0,2.84415584415584,11,1,3,7,57,7,8,42,47,2,10,35,21,1,3,17,24,2,10,12,22,1,3,18,4,0,2,2,139,0,0,139,44
165343,0,-0.04,0,0,0.2,0,0,0,4.37254901960784,2,0,0,2,10,0,2,8,0,0,0,0,1,0,0,1,5,1,0,4,6,0,0,6,0,0,0,0,25,0,0,25,5
58849,0,-0.0666666666666667,0,0,0,0,0,0,4.55555555555556,1,0,0,1,3,0,1,2,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,8,0,0,8,3
1508,0.0214285714285714,-0.025,-0.0125,-0.04,0,0,0,0,4.45901639344262,14,2,3,9,4,0,1,3,8,0,1,7,5,0,1,4,2,0,0,2,3,0,0,3,0,0,0,0,27,0,0,27,5
140778,-0.0166666666666667,0,1,0,0,0.04,0,0,5,12,0,1,11,12,1,1,10,2,2,0,0,6,0,0,6,2,0,0,2,5,1,0,4,0,0,0,0,20,0,0,20,6
91628,0.00357142857142857,0.0456521739130435,0.0545454545454546,0,-0.025,-0.025,0,0,4.38636363636364,28,1,0,27,46,5,7,34,11,1,3,7,2,0,0,2,4,0,1,3,8,0,1,7,0,0,0,0,42,0,0,42,16
108015,0.0277777777777778,0,0.272727272727273,0.230769230769231,0,-0.05,0,0,4.36283185840708,18,1,4,13,7,0,0,7,11,2,0,9,13,3,0,10,1,0,0,1,10,0,2,8,2,0,0,2,55,0,0,55,13
116232,-0.08,0.1325,0.16,0,0,-0.0117647058823529,0,0,4.06081081081081,10,1,6,3,40,9,9,22,5,1,1,3,19,0,0,19,6,0,0,6,17,0,1,16,4,0,0,4,73,0,0,73,23
173580,0.12,0.0866666666666667,0.16,0,0,0,0,0,4.98717948717949,5,1,0,4,15,2,2,11,5,1,1,3,5,0,0,5,5,0,0,5,6,0,0,6,3,0,0,3,51,0,0,51,13
165388,-0.0375,0.0566666666666667,0.0205882352941176,-0.016,0,-0.0266666666666667,0,0,3.5979381443299,16,0,5,11,30,3,3,24,102,11,20,71,25,1,5,19,3,0,0,3,60,2,9,49,3,0,0,3,176,0,0,176,37
132622,-0.00505050505050505,-0.0533333333333333,-0.0107142857142857,0.00377358490566038,0,0.0379310344827586,-1.2335811384724e-17,0,3.44759825327511,99,12,20,67,15,0,3,12,28,2,9,17,53,1,7,45,0,0,0,0,29,3,6,20,9,3,4,2,182,0,0,182,38
1552,0.146153846153846,0.333333333333333,0.0666666666666667,0,0,0,0,0,3.77631578947368,13,1,1,11,3,1,0,2,6,1,2,3,5,0,0,5,2,0,0,2,9,0,0,9,0,0,0,0,20,0,0,20,11
42514,-0.0166666666666667,0,0,0,0,0,-0.1,0,4.51612903225806,12,1,2,9,1,0,0,1,4,0,0,4,2,0,0,2,0,0,0,0,1,0,0,1,2,0,1,1,23,0,0,23,11
17941,-0.0444444444444444,-0.0181818181818182,0.222222222222222,0.0545454545454546,0,-0.05,0,0,3.7027027027027,18,0,5,13,11,0,2,9,9,2,0,7,11,1,3,7,1,0,0,1,2,0,1,1,0,0,0,0,43,0,0,43,13
34333,0.2125,0.166666666666667,0.178571428571429,-0.0157894736842105,0,-0.075,0,0,3.75700934579439,8,2,1,5,12,2,0,10,14,3,2,9,19,0,3,16,3,0,0,3,4,0,2,2,0,0,0,0,39,0,0,39,11
181794,-0.2,-0.0166666666666667,0,0,0,0,0,0,5,1,0,1,0,6,0,1,5,1,0,0,1,2,0,0,2,2,0,0,2,1,0,0,1,1,0,0,1,20,0,0,20,6
17965,0.0266666666666667,-0.0338983050847458,-0.025,-0.05,0.09,-0.04,0,0,3.80882352941176,15,2,2,11,59,3,11,45,4,0,1,3,16,1,2,13,10,1,1,8,10,0,1,9,0,0,0,0,47,0,0,47,22
108078,0.00793650793650794,0.0363636363636364,0.109333333333333,0.000999999999999996,-0.00833333333333333,-0.0488372093023256,0.146153846153846,0,3.18157181571816,126,8,30,88,33,5,2,26,75,11,14,50,100,6,20,74,12,0,1,11,43,2,12,29,13,4,2,7,385,0,0,385,86
116270,0.15,0,-0.163636363636364,-0.0333333333333333,0,-0.05,0,0,1.92537313432836,6,1,1,4,2,0,0,2,11,0,5,6,9,0,2,7,0,0,0,0,4,0,2,2,0,0,0,0,26,0,0,26,3
67120,0,0.1125,0.271428571428571,0,0,0,0,0,4.4,0,0,0,0,16,2,2,12,7,2,1,4,3,0,0,3,2,0,0,2,0,0,0,0,0,0,0,0,12,0,0,12,6
108080,-0.02,0.12,0.0214285714285714,0,0,-0.025,0,0,2.38888888888889,5,0,1,4,5,1,2,2,14,1,5,8,3,0,0,3,1,0,0,1,4,0,1,3,0,0,0,0,33,0,0,33,9
165427,0,0,0,0,0,-0.05,0,0,2.75,2,0,0,2,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4,0,2,2,0,0,0,0,17,0,0,17,3
9783,0.0142857142857143,0,0,0,0,0,0,0,3.9,7,1,0,6,2,0,0,2,2,0,0,2,1,0,0,1,0,0,0,0,5,0,0,5,0,0,0,0,12,0,0,12,3
116292,0,-0.0291666666666667,0,0.111111111111111,0.36,0,0.0666666666666667,0,4.73684210526316,8,0,0,8,24,0,4,20,6,0,0,6,9,1,0,8,5,1,1,3,4,1,1,2,3,1,0,2,55,0,0,55,15
165461,0.5,0.0333333333333333,1,0,0,0,0,0,4.8936170212766,2,1,0,1,15,1,5,9,1,1,0,0,0,0,0,0,2,0,0,2,2,0,0,2,0,0,0,0,7,0,0,7,3
173669,-0.0285714285714286,0,0.225,0.0857142857142857,0,-0.03,0,0,3.42424242424242,7,0,1,6,0,0,0,0,4,1,1,2,7,1,0,6,0,0,0,0,10,0,1,9,0,0,0,0,22,0,0,22,9
83558,0.0285714285714286,0.04,-0.04,0.00666666666666667,0.0888888888888889,-0.0181818181818182,0,0,2.94883720930233,21,4,8,9,30,2,7,21,15,0,3,12,30,2,8,20,9,1,2,6,11,0,2,9,0,0,0,0,97,0,0,97,18
75369,-0.0307692307692308,0.0265822784810127,-0.00434782608695652,0.037037037037037,0.2,0.0275862068965517,0,0,4.55892255892256,13,0,3,10,79,9,17,53,23,1,1,21,27,4,3,20,24,5,2,17,29,3,3,23,6,0,0,6,168,0,0,168,56
116332,-0.02,0,0.09,0.02,0,-0.0142857142857143,0,0,4.125,20,0,2,18,13,1,1,11,10,2,2,6,10,2,0,8,0,0,0,0,7,0,1,6,0,0,0,0,36,0,0,36,14
99949,0,-0.02,-0.02,0,0,0.1,0,0,3.25,2,0,0,2,5,0,1,4,5,0,1,4,5,0,0,5,1,0,0,1,2,1,0,1,0,0,0,0,7,0,0,7,4
75381,0,0.9,0,0,0,0,1,0,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,9,0,0,9,3
173688,-0.0842105263157895,0,-0.0333333333333333,-0.1,0,0.15,-0.575,0,2.57407407407407,19,0,9,10,3,0,0,3,6,0,1,5,1,0,1,0,0,0,0,0,6,1,1,4,4,0,2,2,56,0,0,56,9
18043,0.025,0,-0.025,0,0,0,0,0,4,4,1,0,3,2,0,0,2,4,0,1,3,3,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,19,0,0,19,3
190081,0.00365853658536585,0.0166666666666667,0.0235294117647059,0.0205882352941177,-0.1,-0.0204545454545455,-0.025,0,2.5710843373494,82,6,24,52,24,1,4,19,51,7,13,31,34,2,3,29,5,0,3,2,44,2,9,33,4,2,1,1,193,0,0,193,48
59012,-0.00555555555555556,-0.0333333333333333,-0.0645161290322581,-0.0448717948717949,0.025,0.055,0.025,0,1.33410138248848,18,1,6,11,33,1,8,24,31,2,9,20,156,10,47,99,4,1,1,2,20,2,7,11,4,1,1,2,330,0,0,330,64
34438,-0.0333333333333333,-0.1,-0.0166666666666667,-0.0157894736842105,0.2,-0.0909090909090909,0,0,3.53191489361702,9,0,3,6,20,0,6,14,6,0,1,5,19,1,3,15,14,3,2,9,11,0,2,9,1,0,0,1,53,0,0,53,7
83593,0,0.0545454545454545,0.5,0,0.0666666666666667,0,0,0,5,1,0,0,1,11,1,2,8,2,1,0,1,2,0,0,2,3,1,0,2,1,0,0,1,1,0,0,1,8,0,0,8,5
181915,-0.0461538461538461,0.130769230769231,0.111111111111111,0.09,0.19,0.236363636363636,-0.08,0,5,13,0,5,8,52,10,9,33,9,1,0,8,20,3,2,15,10,2,1,7,11,3,2,6,5,0,2,3,129,0,0,129,36
26268,-0.0333333333333334,-0.0727272727272727,0.0153846153846154,0,0,-0.025,-0.1,0,3.04519774011299,48,2,16,30,11,0,6,5,13,1,3,9,5,1,1,3,0,0,0,0,8,0,2,6,2,0,2,0,70,0,0,70,10
116381,0.333333333333333,0.0142857142857143,0,0,0,0.025,0,0,5,6,2,0,4,14,1,4,9,0,0,0,0,5,0,0,5,3,0,0,3,4,1,0,3,0,0,0,0,22,0,0,22,7
9884,0.0911764705882353,0.0862385321100917,0.105555555555556,-0.0214285714285714,0.04,0.018,-0.025,0,4.84418604651163,34,4,0,30,109,13,10,86,18,1,1,16,28,1,4,23,25,1,0,24,50,2,3,45,4,0,1,3,310,0,0,310,69
190111,0.1,0,0.00555555555555556,-0.0818181818181818,0,-0.00526315789473684,0,0,3.24264705882353,1,1,0,0,2,0,0,2,36,1,8,27,11,0,3,8,0,0,0,0,38,4,8,26,1,0,0,1,157,0,0,157,22
18078,-0.0333333333333333,0.0863636363636364,0,-0.04,0.333333333333333,0,0,0,4.61643835616438,3,0,1,2,22,2,1,19,1,0,0,1,5,0,2,3,3,1,0,2,2,0,0,2,0,0,0,0,38,0,0,38,9
83625,0,0,0,0,0,0,0,0,5,2,0,0,2,5,0,0,5,1,0,0,1,4,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,6,0,0,6,3
157360,-0.0666666666666667,0,0,0.0222222222222222,0,-0.05,0,0,3.48387096774194,6,1,1,4,0,0,0,0,2,1,1,0,9,2,0,7,0,0,0,0,4,0,1,3,0,0,0,0,13,0,0,13,4
42675,-0.0333333333333333,0,0,0.00909090909090909,0,0,0,0,3.51162790697674,3,0,1,2,4,0,0,4,1,0,0,1,11,1,2,8,0,0,0,0,2,0,0,2,0,0,0,0,13,0,0,13,3
1716,0,0,0,-0.05,0,-0.35,0,0,3.54545454545455,1,0,0,1,1,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,2,0,1,1,1,0,0,1,14,0,0,14,3
9909,0,-0.0714285714285714,-0.0333333333333333,-0.1,-0.0333333333333333,0,0,0,1.79166666666667,0,0,0,0,7,0,3,4,3,1,1,1,1,0,1,0,3,1,1,1,1,0,0,1,0,0,0,0,12,0,0,12,4
67252,0,0,0,0,0,-0.1,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,15,0,0,15,3
157368,-0.0191780821917808,0,0.0360655737704918,0.025,0,0.0013953488372093,-0.0666666666666667,0,3.99718309859155,73,3,19,51,29,1,1,27,366,30,63,273,40,2,7,31,6,1,1,4,215,7,40,168,15,0,5,10,1429,0,0,1429,211
181948,-0.00666666666666667,0.58,-0.0235294117647059,0,0,-0.015,-0.05,0,2.60176991150442,15,0,1,14,5,2,1,2,17,0,3,14,11,0,0,11,0,0,0,0,20,1,3,16,2,0,1,1,83,0,0,83,13
59071,-0.0306122448979592,0.0571428571428571,-0.0575757575757576,-0.0153846153846154,0,-0.00588235294117647,0,0,2.45,49,3,15,31,14,1,2,11,33,4,13,16,13,0,2,11,1,0,0,1,17,1,2,14,1,0,0,1,125,0,0,125,28
173765,0,0.25,0,-0.05,1,-0.1,-0.05,0,4.45454545454545,0,0,0,0,4,1,0,3,0,0,0,0,2,0,1,1,1,1,0,0,4,0,1,3,2,0,1,1,10,0,0,10,5
34503,-0.01,0,-0.0470588235294118,-0.00714285714285714,0,-0.0636363636363636,0,0,1.83168316831683,20,0,2,18,2,0,0,2,17,2,4,11,14,0,1,13,0,0,0,0,11,0,2,9,0,0,0,0,69,0,0,69,7
190157,-0.00560747663551402,-0.0186440677966102,0.0793103448275862,-0.0322916666666667,-0.0454545454545455,0.0025,0,0,3.19584569732938,107,10,26,71,59,4,14,41,58,7,10,41,96,2,22,72,11,1,4,6,40,3,4,33,5,0,0,5,260,0,0,260,63
18136,0.1,0.0290322580645161,0.111111111111111,0.166666666666667,0.21,-0.06875,0,0,4.65416666666667,15,2,4,9,62,5,12,45,9,2,1,6,12,3,1,8,10,3,0,7,16,1,2,13,4,0,0,4,75,0,0,75,24
9958,0,0.114285714285714,0.266666666666667,0,0,0,0,0,5,2,0,0,2,7,1,1,5,3,1,1,1,5,0,0,5,1,0,0,1,1,0,0,1,1,0,0,1,10,0,0,10,3
108272,-0.0102941176470588,0.03,-0.0478260869565217,-0.04,-0.1,-0.0212121212121212,0.2,0,2.84855769230769,68,2,11,55,20,1,3,16,46,4,9,33,40,2,7,31,1,0,1,0,33,4,9,20,4,1,1,2,160,0,0,160,46
182001,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,1,0,0,0,0,4,0,0,4,0,0,0,0,24,0,0,24,3
173815,0.8,0,0,0,0.3,0,0,0,5,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3,1,1,1,0,0,0,0,0,0,0,0,12,0,0,12,5
141052,0,-0.025,-0.15,-0.0111111111111111,0,0,0,0,2.94444444444444,1,0,0,1,8,0,1,7,2,0,1,1,9,2,2,5,2,0,0,2,0,0,0,0,0,0,0,0,7,0,0,7,3
34559,-0.0375,0.219,0.00652173913043478,-0.0107142857142857,0,-0.0297297297297297,-0.0727272727272727,0,3.99297012302285,48,0,12,36,100,26,16,58,92,6,17,69,28,2,4,22,1,0,0,1,111,3,23,85,11,0,3,8,432,0,0,432,67
75525,0,0,-0.1,-0.1,0,-0.2,0,0,1.93333333333333,0,0,0,0,2,0,0,2,3,0,2,1,3,0,2,1,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,3,3
165643,0,0,0,-0.15,0,0,0,0,3.76923076923077,6,0,0,6,2,0,0,2,4,0,0,4,2,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,17,0,0,17,4
141069,0,0,-0.0666666666666667,0,0,0,0,0,4.02857142857143,4,0,0,4,2,0,0,2,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3
18189,-0.0714285714285714,-0.0571428571428571,0,0,-0.3,-0.05,-0.2,0,2.3125,7,0,2,5,7,0,3,4,1,0,0,1,0,0,0,0,2,0,2,0,2,0,1,1,1,0,1,0,19,0,0,19,6
1807,-0.0333333333333333,0.03125,0,0,0.45,0,-0.7,0,4.8,3,0,1,2,16,1,3,12,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,1,0,10,0,0,10,5
67345,-0.0583333333333333,-0.0333333333333333,0.4,0,-0.15,-0.116666666666667,-0.05,0,4.3,12,0,5,7,30,0,7,23,5,1,0,4,0,0,0,0,2,0,2,0,6,0,2,4,2,0,1,1,34,0,0,34,5
18194,-0.0138461538461538,0.121212121212121,-0.0553571428571429,-0.0245901639344262,-0.0166666666666667,-0.03,-0.0625,0,3.02586206896552,65,4,12,49,33,5,5,23,56,2,19,35,61,3,13,45,6,0,1,5,40,3,12,25,8,1,2,5,257,0,0,257,57
182036,-0.08,-0.025,0,-0.025,0.225,0,0,0,3.75,5,0,3,2,4,0,1,3,6,0,0,6,4,0,1,3,4,1,1,2,2,0,0,2,0,0,0,0,12,0,0,12,5
116500,-0.06,0.0111111111111111,0,0,0.3,0,0.5,0,4.90384615384615,5,0,2,3,54,2,8,44,2,0,0,2,4,0,0,4,3,1,1,1,8,0,0,8,1,1,0,0,59,0,0,59,14
173846,-0.15,-0.133333333333333,0,-0.025,1,0,0,0,5,2,0,2,0,9,0,3,6,0,0,0,0,4,0,1,3,1,1,0,0,2,0,0,2,1,0,0,1,18,0,0,18,7
42777,0.075,-0.0625,0.1,0,0.271428571428571,0,0,0,5,4,2,0,2,8,0,2,6,1,1,0,0,3,0,0,3,7,2,1,4,2,0,0,2,0,0,0,0,23,0,0,23,7
190239,0.245833333333333,0.0433962264150943,0.38,0.114285714285714,0.333333333333333,-0.05,0,0,4.59036144578313,24,5,1,18,53,7,7,39,5,2,1,2,7,1,2,4,6,1,0,5,10,0,2,8,1,0,0,1,65,0,0,65,22
91942,-0.0375,-0.0170731707317073,0.0722222222222222,-0.0183673469387755,0.00833333333333333,-0.0194444444444444,-0.1,0,2.6497005988024,32,2,7,23,41,3,10,28,18,2,4,12,49,0,9,40,12,1,5,6,36,4,5,27,2,0,1,1,158,0,0,158,32
100136,0.01,0.130555555555556,0.26,-0.00909090909090909,0.0769230769230769,-0.0615384615384615,-0.1,0,4.2987012987013,10,1,0,9,36,4,8,24,10,3,2,5,11,1,2,8,13,1,0,12,13,0,4,9,1,0,1,0,81,0,0,81,30
132905,-0.0538461538461538,0,0.3625,-0.08,0,0,-0.05,0,3.84722222222222,13,1,4,8,6,0,0,6,8,2,1,5,5,0,1,4,1,0,0,1,4,0,0,4,2,0,1,1,33,0,0,33,14
26414,0.0526315789473684,0,0.633333333333333,-0.02,0,-0.25,0,0,3.8448275862069,19,3,3,13,6,0,0,6,3,1,1,1,5,1,2,2,0,0,0,0,2,0,1,1,0,0,0,0,27,0,0,27,9
42800,0.4,0,0.5,0,0,0,0,0,4.33333333333333,2,1,1,0,1,0,0,1,2,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,7,4
34611,-0.06,0.0235294117647059,0.0411764705882353,-0.0146341463414634,0.106944444444444,0.0333333333333333,0.15,0,4.79710144927536,30,3,17,10,119,12,22,85,17,1,2,14,41,1,8,32,72,8,6,58,27,2,2,23,6,1,1,4,224,0,0,224,66
18228,0,0.366666666666667,0,0,-0.05,0,0.5,0,5,2,0,0,2,6,2,1,3,0,0,0,0,2,0,0,2,4,0,2,2,0,0,0,0,2,1,0,1,7,0,0,7,3
141116,-0.02,0,-0.0655172413793104,-0.00571428571428571,0,0.0909090909090909,-0.433333333333333,0,2.47465437788018,25,3,11,11,11,0,0,11,29,3,10,16,35,4,5,26,2,0,0,2,11,1,0,10,3,0,2,1,90,0,0,90,31
124734,0.2375,0.1,0.0234042553191489,-0.00666666666666667,0.01,0,0,0,4.22368421052632,16,3,2,11,43,4,3,36,47,3,5,39,15,1,2,12,10,1,0,9,9,0,0,9,1,0,0,1,96,0,0,96,32
